time,machine_id,polygon_id,rec_bytes,rssi,count_coords,coords
2021-03-03 13:43:52.813336,10001,2811,248,-109
2021-03-03 13:43:53.813283,10001,2911,248,-109
2021-03-03 13:43:54.813207,10001,3011,248,-109
2021-03-03 13:43:55.813217,10001,3111,248,-109
2021-03-03 13:43:56.813211,10001,3211,248,-109
2021-03-03 13:43:57.813323,10001,3311,248,-110
2021-03-03 13:43:58.813266,10001,3411,248,-109
2021-03-03 13:43:59.813218,10001,3511,248,-109
2021-03-03 13:44:00.813246,10001,3611,248,-110
2021-03-03 13:44:01.813270,10001,3711,248,-109
2021-03-03 13:44:02.813279,10001,3811,248,-109
2021-03-03 13:44:03.813292,10001,3911,248,-109
2021-03-03 13:44:04.813282,10001,4011,248,-110
2021-03-03 13:44:05.813286,10001,4111,248,-109
2021-03-03 13:44:06.813314,10001,4211,248,-108
2021-03-03 13:44:07.813275,10001,4311,248,-110
2021-03-03 13:44:08.813318,10001,4411,248,-109
2021-03-03 13:44:09.813331,10001,4511,248,-110
2021-03-03 13:44:10.813338,10001,4611,248,-109
2021-03-03 13:44:11.813356,10001,4711,248,-109
2021-03-03 13:44:12.813369,10001,4811,248,-109
2021-03-03 13:44:13.813378,10001,4911,248,-109
2021-03-03 13:44:14.813390,10001,5011,248,-109
2021-03-03 13:44:15.813395,10001,5111,248,-110
2021-03-03 13:44:16.813395,10001,5211,248,-109
2021-03-03 13:44:17.813392,10001,5311,248,-109
2021-03-03 13:44:18.813421,10001,5411,248,-110
2021-03-03 13:44:19.813438,10001,5511,248,-109
2021-03-03 13:44:20.813421,10001,5611,248,-109
2021-03-03 13:44:21.813418,10001,5711,248,-109
2021-03-03 13:44:22.813440,10001,5811,248,-109
2021-03-03 13:44:23.813441,10001,5911,248,-109
2021-03-03 13:44:24.813473,10001,6011,248,-109
2021-03-03 13:44:25.813480,10001,6111,248,-109
2021-03-03 13:44:26.813502,10001,6211,248,-110
2021-03-03 13:44:27.813475,10001,6311,248,-109
2021-03-03 13:44:28.813505,10001,6411,248,-109
2021-03-03 13:44:29.813524,10001,6511,248,-107
2021-03-03 13:44:30.813521,10001,6611,248,-109
2021-03-03 13:44:31.813523,10001,6711,248,-109
2021-03-03 13:44:32.813524,10001,6811,248,-109
2021-03-03 13:44:33.813558,10001,6911,248,-109
2021-03-03 13:44:34.813528,10001,7011,248,-109
2021-03-03 13:44:35.813584,10001,7111,248,-109
2021-03-03 13:44:36.813564,10001,7211,248,-110
2021-03-03 13:44:37.813597,10001,7311,248,-109
